nom_reservatorioee;ena_data;ena_bruta_ree_mwmed;ena_bruta_ree_percentualmlt;ena_armazenavel_ree_mwmed;ena_armazenavel_ree_percentualmlt
PARANA;2022-10-10;11139.787804000001;95.1259;11120.983804000001;94.9654
PARANAPANEMA;2022-10-10;4401.719684;174.7268;4401.719684;174.7268
SUDESTE;2022-10-10;2641.3979999999997;84.3803;2535.2819999999997;80.9904
SUL;2022-10-10;6899.769999999999;97.0418;6385.762999999998;89.8126
TELES PIRES;2022-10-10;685.5200000000001;79.0989;628.4680000000001;72.516
BELO MONTE;2022-10-11;223.448;52.2564;223.448;52.2564
IGUACU;2022-10-11;15829.693000000001;256.2823;3224.1989999999996;52.1997
ITAIPU;2022-10-11;6190.059928;190.3187;6190.059928;190.3187
MADEIRA;2022-10-11;1489.4489999999998;69.9116;1451.2179999999998;68.1171
MANAUS-AMAPA;2022-10-11;352.534;133.4083;344.636;130.4195
NORDESTE;2022-10-11;1949.3159999999998;60.4633;1932.156;59.931
NORTE;2022-10-11;959.404;56.4976;959.404;56.4976
PARANA;2022-10-11;11873.405340000003;101.3905;11838.719340000009;101.0943
PARANAPANEMA;2022-10-11;3768.669732;149.5978;3768.669732;149.5978
SUDESTE;2022-10-11;2474.7260000000006;79.0559;2361.998;75.4548
SUL;2022-10-11;23245.240999999998;326.9326;14965.263;210.4789
TELES PIRES;2022-10-11;570.386;65.8141;570.386;65.8141
BELO MONTE;2022-10-12;232.64;54.4061;232.64;54.4061
IGUACU;2022-10-12;26254.181;425.0545;3617.1440000000002;58.5615
ITAIPU;2022-10-12;7286.977204;224.0444;7286.977204;224.0444
MADEIRA;2022-10-12;1476.2640000000001;69.2927;1430.212;67.1311
MANAUS-AMAPA;2022-10-12;368.00800000000004;139.2641;340.72400000000005;128.9391
NORDESTE;2022-10-12;1951.6550000000002;60.5358;1931.6350000000002;59.9148
NORTE;2022-10-12;947.1569999999999;55.7764;947.1569999999999;55.7764
PARANA;2022-10-12;12245.282956000003;104.5661;12227.559956000001;104.4147
PARANAPANEMA;2022-10-12;3299.33684;130.9675;3299.33684;130.9675
SUDESTE;2022-10-12;2390.5299999999997;76.3662;2244.5089999999996;71.7016
SUL;2022-10-12;32705.695999999993;459.9892;13256.493;186.4459
TELES PIRES;2022-10-12;539.2479999999999;62.2213;539.2479999999999;62.2213
BELO MONTE;2022-10-13;232.487;54.3703;232.487;54.3703
IGUACU;2022-10-13;21887.923;354.3649;8907.492999999999;144.2121
ITAIPU;2022-10-13;8785.223667999999;270.1093;8785.223667999999;270.1093
MADEIRA;2022-10-13;1470.3030000000003;69.0129;1424.2510000000002;66.8513
MANAUS-AMAPA;2022-10-13;384.58500000000004;145.5373;341.326;129.1669
NORDESTE;2022-10-13;1933.1039999999998;59.9604;1911.654;59.2951
NORTE;2022-10-13;954.1999999999999;56.1912;954.1999999999999;56.1912
PARANA;2022-10-13;12044.451787999997;102.8511;12033.370787999998;102.7565
PARANAPANEMA;2022-10-13;3083.1155439999998;122.3846;3072.1795439999996;121.9505
SUDESTE;2022-10-13;2296.115;73.3501;2174.049;69.4507
SUL;2022-10-13;28281.809999999998;397.7695;12633.074999999999;177.6779
TELES PIRES;2022-10-13;625.373;72.1588;625.373;72.1588
BELO MONTE;2022-10-14;238.736;55.8317;238.736;55.8317
IGUACU;2022-10-14;19845.913;321.3048;7711.168000000001;124.8436
ITAIPU;2022-10-14;8738.715908;268.6794;8738.715908;268.6794
MADEIRA;2022-10-14;1471.675;69.0773;1434.312;67.3235
MANAUS-AMAPA;2022-10-14;395.27700000000004;149.5834;359.01800000000003;135.8621
NORDESTE;2022-10-14;1905.814;59.1139;1884.364;58.4486
NORTE;2022-10-14;958.7429999999999;56.4587;958.7429999999999;56.4587
PARANA;2022-10-14;11300.355976000004;96.4971;11289.730976000004;96.4064
PARANAPANEMA;2022-10-14;3206.0461160000004;127.2644;3206.0461160000004;127.2644
SUDESTE;2022-10-14;2263.535;72.3093;2188.074;69.8987
SUL;2022-10-14;22411.387999999995;315.2049;11797.013000000003;165.9191
TELES PIRES;2022-10-14;716.075;82.6245;716.075;82.6245
BELO MONTE;2022-10-15;227.43099999999998;53.1879;189.983;44.4302
IGUACU;2022-10-15;16503.856;267.197;7571.727;122.5861
ITAIPU;2022-10-15;7898.267416000001;242.8391;7898.267416000001;242.8391
MADEIRA;2022-10-15;1486.0149999999996;69.7504;1447.36;67.936
MANAUS-AMAPA;2022-10-15;405.35499999999996;153.3972;378.07099999999997;143.0722
NORDESTE;2022-10-15;1873.945;58.1254;1856.07;57.571
NORTE;2022-10-15;957.7650000000001;56.4011;957.7650000000001;56.4011
PARANA;2022-10-15;10549.975176;90.0894;10533.730175999997;89.9506
PARANAPANEMA;2022-10-15;3240.720408;128.6408;3236.105408;128.4576
SUDESTE;2022-10-15;2204.147;70.4122;2158.1369999999997;68.9424
SUL;2022-10-15;18116.394999999997;254.798;8861.088000000002;124.6268
TELES PIRES;2022-10-15;721.8870000000001;83.2951;667.304;76.9971
BELO MONTE;2022-10-16;241.88100000000003;56.5672;222.808;52.1068
IGUACU;2022-10-16;14435.309000000003;233.7073;5185.061;83.946
ITAIPU;2022-10-16;7117.316075999999;218.828;7117.316075999999;218.828
MADEIRA;2022-10-16;1506.923;70.7318;1399.5230000000001;65.6906
MANAUS-AMAPA;2022-10-16;404.71399999999994;153.1546;364.147;137.803
NORDESTE;2022-10-16;1844.841;57.2227;1822.676;56.5352
NORTE;2022-10-16;958.932;56.4698;958.932;56.4698
PARANA;2022-10-16;9991.079404;85.3168;9959.239404;85.0449
PARANAPANEMA;2022-10-16;3102.5085200000003;123.1544;3102.5085200000003;123.1544
SUDESTE;2022-10-16;2175.23;69.4884;2068.201;66.0693
SUL;2022-10-16;15565.657000000001;218.9232;7304.374000000001;102.7324
TELES PIRES;2022-10-16;690.239;79.6434;450.376;51.9668
BELO MONTE;2022-10-17;253.276;59.2321;253.276;59.2321
IGUACU;2022-10-17;13000.849;210.4834;5968.314999999999;96.6269
ITAIPU;2022-10-17;6592.874496;202.7036;6592.874496;202.7036
MADEIRA;2022-10-17;1572.667;73.8176;1502.1219999999998;70.5064
MANAUS-AMAPA;2022-10-17;401.33000000000004;151.874;391.63700000000006;148.206
NORDESTE;2022-10-17;1824.045;56.5777;1812.605;56.2228
NORTE;2022-10-17;963.719;56.7517;963.719;56.7517
PARANA;2022-10-17;9565.66012;81.684;9536.255120000002;81.4329
PARANAPANEMA;2022-10-17;2968.9413839999997;117.8525;2968.9413839999997;117.8525
SUDESTE;2022-10-17;2151.1499999999996;68.7192;2028.31;64.795
SUL;2022-10-17;13938.023;196.0313;7728.441999999999;108.6967
TELES PIRES;2022-10-17;655.569;75.643;502.049;57.9291
BELO MONTE;2022-10-18;255.49;59.7499;255.49;59.7499
IGUACU;2022-10-18;11957.478000000001;193.5912;5679.035;91.9434
ITAIPU;2022-10-18;6300.951227999999;193.7282;6300.951227999999;193.7282
MADEIRA;2022-10-18;1657.795;77.8134;1631.728;76.5898
MANAUS-AMAPA;2022-10-18;389.4;147.3594;374.861;141.8575
NORDESTE;2022-10-18;1825.956;56.6369;1815.946;56.3264
NORTE;2022-10-18;962.7189999999999;56.6929;962.7189999999999;56.6929
PARANA;2022-10-18;9208.313656000004;78.6325;9181.718656000003;78.4054
PARANAPANEMA;2022-10-18;2917.8891160000003;115.8259;2917.8891160000003;115.8259
SUDESTE;2022-10-18;2112.482;67.4839;2059.609;65.7949
SUL;2022-10-18;12332.710000000001;173.4534;7916.5509999999995;111.3423
TELES PIRES;2022-10-18;687.7869999999999;79.3605;687.7869999999999;79.3605
BELO MONTE;2022-10-19;260.053;60.817;260.053;60.817
IGUACU;2022-10-19;10796.808;174.8;5347.732;86.5796
ITAIPU;2022-10-19;6438.855955999999;197.9682;6438.855955999999;197.9682
MADEIRA;2022-10-19;1783.106;83.6952;1757.908;82.5125
MANAUS-AMAPA;2022-10-19;391.942;148.3214;361.966;136.9777
NORDESTE;2022-10-19;1857.566;57.6174;1846.126;57.2626
NORTE;2022-10-19;959.212;56.4863;959.212;56.4863
PARANA;2022-10-19;8687.804788000005;74.1877;8654.475788000007;73.9031
PARANAPANEMA;2022-10-19;3116.289256;123.7014;3101.124256;123.0995
SUDESTE;2022-10-19;2073.873;66.2505;2023.2250000000001;64.6326
SUL;2022-10-19;10804.744000000002;151.9633;6764.827999999998;95.1439
TELES PIRES;2022-10-19;715.525;82.5611;715.525;82.5611
BELO MONTE;2022-10-20;265.84900000000005;62.1725;265.84900000000005;62.1725
IGUACU;2022-10-20;12777.26;206.8635;3265.849;52.874
ITAIPU;2022-10-20;6529.597308;200.7581;6529.597308;200.7581
MADEIRA;2022-10-20;1919.6960000000001;90.1064;1894.498;88.9237
MANAUS-AMAPA;2022-10-20;406.007;153.644;374.235;141.6206
NORDESTE;2022-10-20;1898.663;58.8921;1884.363;58.4486
NORTE;2022-10-20;963.554;56.742;963.554;56.742
PARANA;2022-10-20;7829.610504;66.8594;7815.465504;66.7386
PARANAPANEMA;2022-10-20;3628.1511880000003;144.0199;3628.1511880000003;144.0199
SUDESTE;2022-10-20;2101.3480000000004;67.1282;2033.2190000000005;64.9518
SUL;2022-10-20;10656.978;149.885;6239.314000000001;87.7528
TELES PIRES;2022-10-20;768.9749999999999;88.7284;768.9749999999999;88.7284
BELO MONTE;2022-10-21;274.733;64.2501;274.733;64.2501
IGUACU;2022-10-21;15437.096;249.9262;3116.785;50.4607
ITAIPU;2022-10-21;7227.4185879999995;222.2132;7227.4185879999995;222.2132
MADEIRA;2022-10-21;2044.459;95.9625;2019.261;94.7798
MANAUS-AMAPA;2022-10-21;414.973;157.0369;383.201;145.0135
NORDESTE;2022-10-21;1940.075;60.1766;1927.205;59.7774
NORTE;2022-10-21;974.011;57.3578;974.011;57.3578
PARANA;2022-10-21;7533.912875999999;64.3343;7518.062876000001;64.199
PARANAPANEMA;2022-10-21;3637.5855360000005;144.3944;3637.5855360000005;144.3944
SUDESTE;2022-10-21;2114.6569999999997;67.5534;2058.8389999999995;65.7703
SUL;2022-10-21;10487.126999999999;147.4962;7226.5;101.6371
TELES PIRES;2022-10-21;864.7020000000001;99.7739;864.7020000000001;99.7739
BELO MONTE;2022-10-22;281.447;65.8203;281.447;65.8203
IGUACU;2022-10-22;14459.634999999998;234.1011;5211.133;84.3681
ITAIPU;2022-10-22;8481.642728;260.7754;8481.642728;260.7754
MADEIRA;2022-10-22;2132.373;100.089;2103.892;98.7522
MANAUS-AMAPA;2022-10-22;415.821;157.3578;380.99800000000005;144.1799
NORDESTE;2022-10-22;1986.181;61.6067;1976.171;61.2963
NORTE;2022-10-22;1003.526;59.0959;1003.526;59.0959
PARANA;2022-10-22;6981.047292000001;59.6132;6960.246292000002;59.4356
PARANAPANEMA;2022-10-22;4324.66798;171.6682;4324.66798;171.6682
SUDESTE;2022-10-22;2155.104;68.8455;2095.188;66.9314
SUL;2022-10-22;9546.12;134.2614;7292.079000000001;102.5594
TELES PIRES;2022-10-22;906.6119999999999;104.6097;906.6119999999999;104.6097
BELO MONTE;2022-10-23;289.27599999999995;67.6512;289.27599999999995;67.6512
IGUACU;2022-10-23;12795.938;207.1659;5725.283;92.6922
ITAIPU;2022-10-23;9123.644452;280.5143;9123.644452;280.5143
MADEIRA;2022-10-23;2149.6079999999997;100.898;1912.144;89.752
MANAUS-AMAPA;2022-10-23;396.442;150.0243;354.08;133.9934
NORDESTE;2022-10-23;2033.777;63.0831;2020.321;62.6657
NORTE;2022-10-23;1028.148;60.5459;1001.14;58.9554
PARANA;2022-10-23;6353.343312000003;54.2531;6320.666312000003;53.974
PARANAPANEMA;2022-10-23;5067.771236;201.1657;5028.825236;199.6198
SUDESTE;2022-10-23;2218.2599999999998;70.863;2117.8259999999996;67.6546
SUL;2022-10-23;8572.626;120.5697;6061.542999999999;85.2526
TELES PIRES;2022-10-23;916.3709999999999;105.7357;713.69;82.3493
BELO MONTE;2022-10-24;299.741;70.0986;299.741;70.0986
IGUACU;2022-10-24;11433.327;185.1052;7296.104;118.1237
ITAIPU;2022-10-24;8647.380404;265.8712;8647.380404;265.8712
MADEIRA;2022-10-24;2117.8579999999997;99.4077;2085.7079999999996;97.8987
MANAUS-AMAPA;2022-10-24;382.24100000000004;144.6503;361.958;136.9746
NORDESTE;2022-10-24;2068.1079999999997;64.1479;2055.545;63.7582
NORTE;2022-10-24;1075.0929999999998;63.3104;1075.0929999999998;63.3104
PARANA;2022-10-24;6724.983924000009;57.4266;6707.018924000005;57.2732
PARANAPANEMA;2022-10-24;4759.388672;188.9245;4759.388672;188.9245
SUDESTE;2022-10-24;2279.5000000000005;72.8193;2219.7110000000002;70.9094
SUL;2022-10-24;7642.637;107.4899;5452.993;76.6936
TELES PIRES;2022-10-24;844.35;97.4256;844.3500000000001;97.4256
BELO MONTE;2022-10-25;311.48199999999997;72.8444;311.48199999999997;72.8444
IGUACU;2022-10-25;10404.058;168.4414;7668.473;124.1524
ITAIPU;2022-10-25;7837.2746400000005;240.9638;7837.2746400000005;240.9638
MADEIRA;2022-10-25;2078.821;97.5754;2048.41;96.148
MANAUS-AMAPA;2022-10-25;364.34900000000005;137.8794;348.91200000000003;132.0377
NORDESTE;2022-10-25;2077.825;64.4493;2070.6749999999997;64.2275
NORTE;2022-10-25;1125.212;66.2618;1125.212;66.2618
PARANA;2022-10-25;7275.725072000001;62.1296;7248.186072000004;61.8944
PARANAPANEMA;2022-10-25;4105.914288;162.9847;4105.914288;162.9847
SUDESTE;2022-10-25;2475.4790000000003;79.08;2373.315;75.8163
SUL;2022-10-25;6856.835000000001;96.4379;5394.194000000001;75.8666
TELES PIRES;2022-10-25;715.463;82.5539;715.463;82.5539
BELO MONTE;2022-10-26;325.94800000000004;76.2275;325.94800000000004;76.2275
IGUACU;2022-10-26;9591.462;155.2855;6761.763;109.4728
ITAIPU;2022-10-26;6920.160052;212.7663;6920.160052;212.7663
MADEIRA;2022-10-26;2102.1980000000003;98.6727;2073.5240000000003;97.3268
MANAUS-AMAPA;2022-10-26;351.76500000000004;133.1173;351.406;132.9815
NORDESTE;2022-10-26;2068.3749999999995;64.1562;2053.3599999999997;63.6905
NORTE;2022-10-26;1177.58;69.3457;1177.58;69.3457
PARANA;2022-10-26;7732.775364000002;66.0325;7702.214364;65.7715
PARANAPANEMA;2022-10-26;3500.499584;138.9527;3500.4995839999997;138.9527
SUDESTE;2022-10-26;2562.4060000000004;81.8569;2465.4889999999996;78.7608
SUL;2022-10-26;6201.030999999999;87.2144;5082.361999999999;71.4809
TELES PIRES;2022-10-26;637.8090000000001;73.5938;626.7;72.312
BELO MONTE;2022-10-27;338.53999999999996;79.1723;338.54;79.1723
IGUACU;2022-10-27;8965.335;145.1485;5883.793;95.2584
ITAIPU;2022-10-27;6047.85272;185.9465;6047.85272;185.9465
MADEIRA;2022-10-27;2189.531;102.7719;2161.7270000000003;101.4669
MANAUS-AMAPA;2022-10-27;348.34899999999993;131.8246;321.06499999999994;121.4996
NORDESTE;2022-10-27;2060.293;63.9055;2043.133;63.3733
NORTE;2022-10-27;1226.549;72.2294;1226.549;72.2294
PARANA;2022-10-27;7981.006284000001;68.1522;7966.913284000004;68.0318
PARANAPANEMA;2022-10-27;3056.118996;121.313;3056.118996;121.313
SUDESTE;2022-10-27;2487.2619999999997;79.4564;2412.7340000000004;77.0756
SUL;2022-10-27;5714.781;80.3755;4712.543;66.2796
TELES PIRES;2022-10-27;609.944;70.3786;609.944;70.3786
BELO MONTE;2022-10-28;344.339;80.5285;344.339;80.5285
IGUACU;2022-10-28;8530.479;138.1082;3838.4189999999994;62.1439
ITAIPU;2022-10-28;5482.17904;168.5543;5482.17904;168.5543
MADEIRA;2022-10-28;2299.4540000000006;107.9315;2271.6500000000005;106.6264
MANAUS-AMAPA;2022-10-28;342.46;129.5961;321.818;121.7846
NORDESTE;2022-10-28;2054.557;63.7276;2036.6819999999998;63.1732
NORTE;2022-10-28;1280.8229999999999;75.4255;1280.8229999999999;75.4255
PARANA;2022-10-28;7988.027107999998;68.2121;7968.058107999997;68.0416
PARANAPANEMA;2022-10-28;2739.817852;108.7574;2739.817852;108.7574
SUDESTE;2022-10-28;2401.933;76.7305;2338.395;74.7008
SUL;2022-10-28;5252.044000000001;73.8674;4600.091;64.698
TELES PIRES;2022-10-28;721.7270000000001;83.2767;721.7270000000001;83.2767
BELO MONTE;2022-10-29;356.797;83.4419;356.797;83.4419
IGUACU;2022-10-29;8738.589;141.4775;5259.798999999999;85.156
ITAIPU;2022-10-29;5140.859203999999;158.0602;5140.859203999999;158.0602
MADEIRA;2022-10-29;2378.9930000000004;111.6649;2335.937;109.6439
MANAUS-AMAPA;2022-10-29;324.56100000000004;122.8226;324.56100000000004;122.8226
NORDESTE;2022-10-29;2027.6009999999999;62.8915;2008.7749999999999;62.3076
NORTE;2022-10-29;1329.263;78.278;1329.263;78.278
PARANA;2022-10-29;7712.811324000001;65.862;7687.625324000003;65.6469
PARANAPANEMA;2022-10-29;2656.1734720000004;105.4371;2656.1734720000004;105.4371
SUDESTE;2022-10-29;2437.706;77.8733;2388.12;76.2892
SUL;2022-10-29;4881.622;68.6576;4373.188999999999;61.5067
TELES PIRES;2022-10-29;879.821;101.5184;879.821;101.5184
BELO MONTE;2022-10-30;369.099;86.3189;369.099;86.3189
IGUACU;2022-10-30;9763.080000000002;158.064;3772.1240000000007;61.0706
ITAIPU;2022-10-30;5137.8782;157.9685;5137.8782;157.9685
MADEIRA;2022-10-30;2425.414;113.8438;2138.724;100.3871
MANAUS-AMAPA;2022-10-30;313.562;118.6603;313.562;118.6603
NORDESTE;2022-10-30;1983.107;61.5114;1983.1069999999997;61.5114
NORTE;2022-10-30;1384.5040000000001;81.531;1384.5040000000001;81.531
PARANA;2022-10-30;7379.757724;63.0179;7357.1577240000015;62.8249
PARANAPANEMA;2022-10-30;2754.296076;109.3321;2754.2960760000005;109.3321
SUDESTE;2022-10-30;2579.23;82.3943;2531.49;80.8692
SUL;2022-10-30;4732.059000000001;66.554;4099.617;57.6591
TELES PIRES;2022-10-30;963.5350000000001;111.1778;753.515;86.9445
BELO MONTE;2022-10-31;372.15700000000004;87.0341;372.15700000000004;87.0341
IGUACU;2022-10-31;12424.344000000001;201.1498;5172.145;83.7369
ITAIPU;2022-10-31;5169.265816;158.9335;5169.265816;158.9335
MADEIRA;2022-10-31;2399.7709999999997;112.6401;2364.1459999999997;110.968
MANAUS-AMAPA;2022-10-31;306.48;115.9803;306.48;115.9803
NORDESTE;2022-10-31;1952.3449999999998;60.5572;1940.905;60.2024
NORTE;2022-10-31;1448.445;85.2964;1448.445;85.2964
PARANA;2022-10-31;7050.067896000006;60.2026;7035.194896000003;60.0756
PARANAPANEMA;2022-10-31;3021.388288;119.9343;3021.388288;119.9343
SUDESTE;2022-10-31;3298.617;105.3754;3205.9550000000004;102.4152
SUL;2022-10-31;4678.155000000001;65.7959;4219.383999999999;59.3435
TELES PIRES;2022-10-31;980.4570000000001;113.1303;980.457;113.1303
BELO MONTE;2022-11-01;371.30199999999996;38.0368;371.30199999999996;38.0368
IGUACU;2022-11-01;12172.440999999999;260.1697;5751.455;122.9297
ITAIPU;2022-11-01;6460.3786;211.521;6460.3786;211.521
MADEIRA;2022-11-01;2319.4129999999996;69.2242;2275.968;67.9276
MANAUS-AMAPA;2022-11-01;326.079;154.3922;310.103;146.8278
NORDESTE;2022-11-01;1935.16;36.5791;1920.145;36.2953
NORTE;2022-11-01;1513.613;52.8604;1513.613;52.8604
PARANA;2022-11-01;6451.7704159999985;39.8108;6414.793415999998;39.5826
PARANAPANEMA;2022-11-01;4595.620984000001;195.9927;4595.620984;195.9927
SUDESTE;2022-11-01;3477.436;68.7441;3360.4739999999997;66.432
SUL;2022-11-01;4295.155;92.3871;4054.2780000000002;87.2059
TELES PIRES;2022-11-01;892.062;63.5398;892.062;63.5398
BELO MONTE;2022-11-02;376.683;38.5881;376.683;38.5881
IGUACU;2022-11-02;11027.770999999999;235.7039;6593.709000000001;140.9317
ITAIPU;2022-11-02;8224.815403999999;269.291;8224.815403999999;269.291
MADEIRA;2022-11-02;2236.379;66.746;2192.934;65.4494
MANAUS-AMAPA;2022-11-02;367.571;174.0378;332.748;157.5498
NORDESTE;2022-11-02;2036.0049999999999;38.4854;2016.6999999999998;38.1204
NORTE;2022-11-02;1600.065;55.8796;1600.065;55.8796
PARANA;2022-11-02;5502.256240000001;33.9518;5479.924240000002;33.814
PARANAPANEMA;2022-11-02;7008.886355999999;298.913;7008.886355999999;298.913
SUDESTE;2022-11-02;4892.113;96.7104;4784.473;94.5825
SUL;2022-11-02;3918.193;84.2788;3772.751;81.1504
TELES PIRES;2022-11-02;817.704;58.2435;811.5829999999999;57.8075
BELO MONTE;2022-11-03;382.61400000000003;39.1956;382.61400000000003;39.1956
IGUACU;2022-11-03;9678.609;206.8674;6305.389999999999;134.7693
ITAIPU;2022-11-03;8921.14106;292.0896;8921.14106;292.0896
MADEIRA;2022-11-03;2198.428;65.6133;2158.458;64.4204
MANAUS-AMAPA;2022-11-03;377.707;178.837;342.884;162.349
NORDESTE;2022-11-03;2813.326;53.1786;2801.171;52.9488
NORTE;2022-11-03;1688.7350000000001;58.9763;1688.7350000000001;58.9763
PARANA;2022-11-03;5995.048199999996;36.9926;5967.704199999995;36.8239
PARANAPANEMA;2022-11-03;6624.488739999999;282.5193;6624.488739999999;282.5193
SUDESTE;2022-11-03;4757.283999999998;94.045;4608.902;91.1117
SUL;2022-11-03;3523.0269999999996;75.7789;3359.0240000000003;72.2513
TELES PIRES;2022-11-03;805.079;57.3442;805.079;57.3442
BELO MONTE;2022-11-04;389.44900000000007;39.8958;387.588;39.7052
IGUACU;2022-11-04;8689.119999999999;185.7184;6678.134;142.7362
ITAIPU;2022-11-04;8297.721952;271.678;8297.721952;271.678
MADEIRA;2022-11-04;2229.279;66.5341;2188.441;65.3153
MANAUS-AMAPA;2022-11-04;378.044;178.9966;343.221;162.5086
NORDESTE;2022-11-04;4210.816;79.5945;4203.666;79.4593
NORTE;2022-11-04;1784.8090000000002;62.3315;1784.8090000000002;62.3315
PARANA;2022-11-04;7148.967524000003;44.1129;7131.336524000002;44.0041
PARANAPANEMA;2022-11-04;5404.522524;230.4905;5404.522524;230.4905
SUDESTE;2022-11-04;4529.137000000001;89.5348;4319.753;85.3956
SUL;2022-11-04;3168.7750000000005;68.1591;3070.2100000000005;66.039
TELES PIRES;2022-11-04;873.323;62.2051;873.3230000000001;62.2051
BELO MONTE;2022-11-05;393.385;40.299;393.385;40.299
IGUACU;2022-11-05;7878.364;168.3895;6511.736000000001;139.1797
ITAIPU;2022-11-05;7390.871852000001;241.9866;7390.871852000001;241.9866
MADEIRA;2022-11-05;2292.077;68.4083;2251.238;67.1895
MANAUS-AMAPA;2022-11-05;436.61800000000005;206.7303;421.891;199.7573
NORDESTE;2022-11-05;5876.6089999999995;111.0819;5856.588999999999;110.7035
NORTE;2022-11-05;1903.0629999999999;66.4613;1903.0629999999999;66.4613
PARANA;2022-11-05;8442.694108000003;52.0958;8373.649108000005;51.6698
PARANAPANEMA;2022-11-05;4262.19504;181.7729;4262.19504;181.7729
SUDESTE;2022-11-05;4220.508;83.4337;4033.4809999999998;79.7364
SUL;2022-11-05;2845.4119999999994;61.2037;2746.5539999999996;59.0773
TELES PIRES;2022-11-05;975.1350000000001;69.457;975.1350000000001;69.457
BELO MONTE;2022-11-06;436.071;44.6719;436.07099999999997;44.6719
IGUACU;2022-11-06;7240.654;154.7593;3116.576;66.6127
ITAIPU;2022-11-06;6270.649476;205.3091;6270.649476;205.3091
MADEIRA;2022-11-06;2352.011;70.1971;2041.188;60.9204
MANAUS-AMAPA;2022-11-06;604.817;286.3693;437.405;207.1029
NORDESTE;2022-11-06;6390.311;120.7921;6370.291000000001;120.4137
NORTE;2022-11-06;2029.393;70.8732;2029.393;70.8732
PARANA;2022-11-06;9088.742356000006;56.0823;9014.815356000003;55.6261
PARANAPANEMA;2022-11-06;3671.680168;156.5888;3671.680168;156.5888
SUDESTE;2022-11-06;3674.873;72.6472;3582.5879999999997;70.8229
SUL;2022-11-06;2562.317;55.1144;2382.7700000000004;51.2525
TELES PIRES;2022-11-06;1000.277;71.2478;679.755;48.4176
BELO MONTE;2022-11-07;526.547;53.9404;526.547;53.9404
IGUACU;2022-11-07;6706.2300000000005;143.3367;5811.793;124.2193
ITAIPU;2022-11-07;5377.372676;176.062;5377.372676;176.062
MADEIRA;2022-11-07;2383.379;71.1333;2346.8849999999998;70.0441
MANAUS-AMAPA;2022-11-07;679.7560000000001;321.8514;535.858;253.7185
NORDESTE;2022-11-07;5602.954;105.9092;5592.944;105.72
NORTE;2022-11-07;2159.907;75.4312;2159.907;75.4312
PARANA;2022-11-07;9006.280736;55.5735;8984.878735999999;55.4414
PARANAPANEMA;2022-11-07;3457.1915879999997;147.4413;3457.1915879999997;147.4413
SUDESTE;2022-11-07;3238.0320000000015;64.0115;3175.088000000001;62.7671
SUL;2022-11-07;2347.993;50.5044;2262.1810000000005;48.6586
TELES PIRES;2022-11-07;909.268;64.7654;909.268;64.7654
BELO MONTE;2022-11-08;638.913;65.4513;638.913;65.4513
IGUACU;2022-11-08;6275.456;134.1295;5833.697;124.6875
ITAIPU;2022-11-08;4795.042252;156.9958;4795.042252;156.9958
MADEIRA;2022-11-08;2374.7929999999997;70.877;2340.9049999999997;69.8656
MANAUS-AMAPA;2022-11-08;710.176;336.2547;496.279;234.9786
NORDESTE;2022-11-08;4660.481;88.0942;4660.481;88.0942
NORTE;2022-11-08;2278.4880000000003;79.5724;2278.4880000000003;79.5724
PARANA;2022-11-08;8734.330263999998;53.8954;8713.259263999998;53.7654
PARANAPANEMA;2022-11-08;3146.352484;134.1848;3146.352484;134.1848
SUDESTE;2022-11-08;2988.0629999999996;59.0699;2914.5;57.6157
SUL;2022-11-08;2230.773;47.9831;2154.3579999999997;46.3394
TELES PIRES;2022-11-08;779.1219999999998;55.4953;779.1220000000001;55.4953
BELO MONTE;2022-11-09;711.2919999999999;72.866;711.2919999999999;72.866
IGUACU;2022-11-09;5897.856999999999;126.0588;5376.208;114.9093
ITAIPU;2022-11-09;4415.061559999999;144.5548;4415.061559999999;144.5548
MADEIRA;2022-11-09;2312.638;69.022;2280.488;68.0625
MANAUS-AMAPA;2022-11-09;779.5640000000001;369.1086;580.669;274.9356
NORDESTE;2022-11-09;3779.018;71.4325;3762.573;71.1216
NORTE;2022-11-09;2358.22;82.357;2358.22;82.357
PARANA;2022-11-09;8447.046928000002;52.1227;8436.782927999999;52.0594
PARANAPANEMA;2022-11-09;2852.882512;121.6689;2850.947512;121.5864
SUDESTE;2022-11-09;3040.068;60.098;2934.6629999999996;58.0143
SUL;2022-11-09;2196.6549999999997;47.2492;2135.214;45.9276
TELES PIRES;2022-11-09;691.729;49.2705;691.729;49.2705
BELO MONTE;2022-11-10;726.2199999999999;74.3952;726.2199999999999;74.3952
IGUACU;2022-11-10;5530.299;118.2028;5105.117;109.1151
ITAIPU;2022-11-10;4166.982612;136.4323;4166.982612;136.4323
MADEIRA;2022-11-10;2222.877;66.343;2191.596;65.4094
MANAUS-AMAPA;2022-11-10;807.6460000000001;382.4049;599.021;283.625
NORDESTE;2022-11-10;3103.4980000000005;58.6635;3086.338;58.3392
NORTE;2022-11-10;2397.29;83.7214;2397.29;83.7214
PARANA;2022-11-10;8326.541871999998;51.3791;8309.347872000002;51.273
PARANAPANEMA;2022-11-10;2639.6635160000005;112.5756;2639.182516;112.5551
SUDESTE;2022-11-10;3234.993;63.9514;3063.35;60.5582
SUL;2022-11-10;2118.4709999999995;45.5675;2047.2470000000003;44.0355
TELES PIRES;2022-11-10;695.848;49.5639;695.848;49.5639
