nom_reservatorioee;ena_data;ena_bruta_ree_mwmed;ena_bruta_ree_percentualmlt;ena_armazenavel_ree_mwmed;ena_armazenavel_ree_percentualmlt
PARANA;2023-01-31;47058.83414800001;127.8139;43053.332947999996;116.9348
PARANAPANEMA;2023-01-31;2480.833416;68.1521;-602.278984;-16.5455
SUDESTE;2023-01-31;11441.935000000003;111.6733;8405.308;82.0358
SUL;2023-01-31;2662.145;76.9606;2562.521;74.0806
TELES PIRES;2023-01-31;3443.172;103.5081;2316.962;69.6522
BELO MONTE;2023-02-01;9163.129;102.1332;8991.102;100.2158
IGUACU;2023-02-01;4067.8429999999994;92.8307;4009.8559999999993;91.5074
ITAIPU;2023-02-01;4002.1566519999997;100.0064;1459.595852;36.4726
MADEIRA;2023-02-01;5994.804000000001;56.4971;3984.545;37.5517
MANAUS-AMAPA;2023-02-01;713.0049999999999;84.3411;546.562;64.6526
NORDESTE;2023-02-01;16507.336;116.5336;10910.201000000001;77.0206
NORTE;2023-02-01;11148.941;87.4692;8256.452000000001;64.7761
PARANA;2023-02-01;46140.405196;121.3596;41885.513796;110.1683
PARANAPANEMA;2023-02-01;2736.872152;72.9872;182.76435199999992;4.874
SUDESTE;2023-02-01;10921.329999999998;104.6619;8593.499;82.3537
SUL;2023-02-01;2647.011;67.0057;2548.198;64.5044
TELES PIRES;2023-02-01;3489.072;89.7975;2281.112;58.7085
BELO MONTE;2023-02-02;9192.298;102.4583;9031.583;100.667
IGUACU;2023-02-02;3965.191;90.4881;3905.1059999999998;89.1169
ITAIPU;2023-02-02;4361.669832;108.99;2846.5822319999997;71.1308
MADEIRA;2023-02-02;5990.194;56.4537;4396.341;41.4327
MANAUS-AMAPA;2023-02-02;856.62;101.3293;580.371;68.6519
NORDESTE;2023-02-02;16606.877;117.2363;12070.643;85.2127
NORTE;2023-02-02;11253.679999999998;88.2909;8261.315;64.8143
PARANA;2023-02-02;45171.59551200001;118.8114;39823.815711999996;104.7456
PARANAPANEMA;2023-02-02;2940.674656;78.4222;1379.7360559999997;36.7949
SUDESTE;2023-02-02;10591.926;101.5052;8435.178999999998;80.8365
SUL;2023-02-02;2565.896000000001;64.9524;2478.9610000000002;62.7517
TELES PIRES;2023-02-02;3555.422;91.5051;2366.756;60.9127
BELO MONTE;2023-02-03;9238.056999999999;102.9684;9051.044;100.8839
IGUACU;2023-02-03;4033.518;92.0474;3970.285;90.6044
ITAIPU;2023-02-03;4473.472848;111.7837;2968.629248;74.1805
MADEIRA;2023-02-03;6020.767;56.7418;4401.495000000001;41.4812
MANAUS-AMAPA;2023-02-03;1086.932;128.5728;675.2130000000001;79.8707
NORDESTE;2023-02-03;16548.167;116.8218;12891.982;91.011
NORTE;2023-02-03;11408.243;89.5035;7719.227000000001;60.5613
PARANA;2023-02-03;44672.379275999985;117.4984;38336.56947600001;100.8338
PARANAPANEMA;2023-02-03;3183.1548759999996;84.8887;1647.8092759999997;43.9439
SUDESTE;2023-02-03;9787.452999999998;93.7957;8133.71;77.9475
SUL;2023-02-03;2908.302;73.6199;2460.281;62.2789
TELES PIRES;2023-02-03;3704.031;95.3298;2526.791;65.0315
BELO MONTE;2023-02-04;9326.685000000001;103.9562;9131.339000000002;101.7789
IGUACU;2023-02-04;4161.1849999999995;94.9608;4103.198;93.6375
ITAIPU;2023-02-04;4658.786808000001;116.4144;2374.3748080000005;59.3312
MADEIRA;2023-02-04;6180.472000000001;58.2469;4192.106;39.5079
MANAUS-AMAPA;2023-02-04;1204.169;142.4407;773.9200000000001;91.5467
NORDESTE;2023-02-04;16654.391;117.5717;13896.413;98.1017
NORTE;2023-02-04;11512.383;90.3205;7417.939;58.1975
PARANA;2023-02-04;43815.610168;115.2449;36939.717167999996;97.1597
PARANAPANEMA;2023-02-04;3866.049024;103.1002;1522.201024;40.5942
SUDESTE;2023-02-04;9402.986;90.1113;7443.392;71.332
SUL;2023-02-04;2775.1809999999996;70.2501;2445.2449999999994;61.8982
TELES PIRES;2023-02-04;3780.45;97.2966;2126.994;54.742
BELO MONTE;2023-02-05;9478.260000000002;105.6457;9281.635;103.4541
IGUACU;2023-02-05;4354.258999999999;99.3669;4296.272999999999;98.0436
ITAIPU;2023-02-05;4723.30352;118.0265;2180.74272;54.4927
MADEIRA;2023-02-05;6429.965;60.5982;4374.980000000001;41.2313
MANAUS-AMAPA;2023-02-05;1273.838;150.6818;720.631;85.2432
NORDESTE;2023-02-05;16547.632999999998;116.818;13784.234;97.3098
NORTE;2023-02-05;11563.271;90.7198;7620.536;59.787
PARANA;2023-02-05;42745.601983999986;112.4305;35819.74958399998;94.214
PARANAPANEMA;2023-02-05;4434.728496;118.2658;1831.4006959999997;48.84
SUDESTE;2023-02-05;8876.867;85.0693;7748.402000000002;74.2549
SUL;2023-02-05;2687.3129999999996;68.0259;2373.7680000000005;60.0889
TELES PIRES;2023-02-05;3785.6059999999998;97.4293;2243.3360000000002;57.7362
BELO MONTE;2023-02-06;9567.219;106.6373;9378.715;104.5362
IGUACU;2023-02-06;4372.72;99.7882;4338.820000000001;99.0146
ITAIPU;2023-02-06;4551.603835999999;113.7361;3070.3214359999997;76.7216
MADEIRA;2023-02-06;6809.977;64.1796;4985.2480000000005;46.9827
MANAUS-AMAPA;2023-02-06;1333.394;157.7267;815.854;96.5071
NORDESTE;2023-02-06;16005.357;112.9898;14182.451000000001;100.121
NORTE;2023-02-06;11465.328;89.9514;7720.722;60.573
PARANA;2023-02-06;42059.37206799999;110.6256;34056.10786800001;89.5752
PARANAPANEMA;2023-02-06;4347.302096;115.9343;2828.5846960000003;75.433
SUDESTE;2023-02-06;8794.475;84.2797;7621.486000000002;73.0387
SUL;2023-02-06;2758.148;69.819;2486.7079999999996;62.9478
TELES PIRES;2023-02-06;3720.96;95.7655;2408.394;61.9843
BELO MONTE;2023-02-07;9594.873000000001;106.9455;9421.376;105.0117
IGUACU;2023-02-07;4252.300000000001;97.0401;4235.512000000001;96.657
ITAIPU;2023-02-07;4501.479944;112.4836;3022.246344;75.5203
MADEIRA;2023-02-07;7261.588;68.4357;5325.217000000001;50.1867
MANAUS-AMAPA;2023-02-07;1366.192;161.6063;893.018;105.6348
NORDESTE;2023-02-07;15479.518;109.2777;13064.240999999998;92.227
NORTE;2023-02-07;11404.261;89.4723;7599.731;59.6238
PARANA;2023-02-07;41581.17275600001;109.3678;34265.556956;90.1261
PARANAPANEMA;2023-02-07;4146.0043000000005;110.5661;2621.4507;69.9091
SUDESTE;2023-02-07;9051.271;86.7407;8147.291;78.0776
SUL;2023-02-07;2662.160000000001;67.3892;2372.425;60.0549
TELES PIRES;2023-02-07;3603.628;92.7458;1911.9789999999998;49.2082
BELO MONTE;2023-02-08;9593.447;106.9296;9423.873;105.0395
IGUACU;2023-02-08;4120.511;94.0326;3989.565;91.0444
ITAIPU;2023-02-08;4357.08052;108.8753;2877.84692;71.912
MADEIRA;2023-02-08;7762.98;73.161;5382.810000000001;50.7295
MANAUS-AMAPA;2023-02-08;1414.21;167.2864;745.2299999999999;88.153
NORDESTE;2023-02-08;15086.146;106.5007;12756.358;90.0535
NORTE;2023-02-08;11276.371;88.4689;7530.2880000000005;59.079
PARANA;2023-02-08;41538.408895999986;109.2553;34315.53909600001;90.2576
PARANAPANEMA;2023-02-08;3944.9795839999997;105.2051;2394.030984;63.8443
SUDESTE;2023-02-08;8950.338;85.7734;7708.356999999999;73.8712
SUL;2023-02-08;2327.941;58.9288;2112.516;53.4756
TELES PIRES;2023-02-08;3608.328;92.8667;2284.795;58.8033
BELO MONTE;2023-02-09;9617.435;107.197;9446.581999999999;105.2926
IGUACU;2023-02-09;4006.0000000000005;91.4194;4002.8520000000003;91.3476
ITAIPU;2023-02-09;4254.814668;106.3199;2774.556668;69.331
MADEIRA;2023-02-09;8252.205;77.7717;5955.174;56.1236
MANAUS-AMAPA;2023-02-09;1506.138;178.1605;761.58;90.087
NORDESTE;2023-02-09;14772.176000000001;104.2842;12645.418;89.2703
NORTE;2023-02-09;11198.528;87.8582;7333.441;57.5346
PARANA;2023-02-09;41477.05687200001;109.094;34376.16087200002;90.417
PARANAPANEMA;2023-02-09;3945.07646;105.2077;2384.25146;63.5835
SUDESTE;2023-02-09;9066.841999999999;86.8899;7893.602999999999;75.6464
SUL;2023-02-09;2136.639;54.0863;2065.783;52.2926
TELES PIRES;2023-02-09;3617.467;93.102;2514.005;64.7024
BELO MONTE;2023-02-10;9709.509000000002;108.2232;9530.155;106.2241
IGUACU;2023-02-10;3924.876;89.5681;3907.9880000000003;89.1827
ITAIPU;2023-02-10;4030.7579000000005;100.7211;2100.7883000000006;52.4948
MADEIRA;2023-02-10;8593.391;80.9871;5656.09;53.305
MANAUS-AMAPA;2023-02-10;1595.324;188.7103;754.8599999999999;89.2921
NORDESTE;2023-02-10;14537.516;102.6276;11921.378;84.159
NORTE;2023-02-10;11117.756;87.2245;7248.027;56.8645
PARANA;2023-02-10;41443.78662;109.0065;33866.66882000001;89.0769
PARANAPANEMA;2023-02-10;3802.60248;101.4082;1793.25688;47.8228
SUDESTE;2023-02-10;9075.771;86.9755;7564.4;72.4916
SUL;2023-02-10;2111.281;53.4444;2045.935;51.7902
TELES PIRES;2023-02-10;3712.8390000000004;95.5565;2602.093;66.9695
BELO MONTE;2023-02-11;9814.164999999999;109.3897;9624.8;107.2791
IGUACU;2023-02-11;3873.4270000000006;88.394;3814.6090000000004;87.0517
ITAIPU;2023-02-11;4035.685264;100.8442;837.5084640000003;20.9278
MADEIRA;2023-02-11;8863.349;83.5313;5194.079;48.9508
MANAUS-AMAPA;2023-02-11;1627.0490000000002;192.463;686.532;81.2096
NORDESTE;2023-02-11;14344.331999999999;101.2638;12265.591;86.5889
NORTE;2023-02-11;11040.029;86.6147;7171.144;56.2613
PARANA;2023-02-11;41399.39572;108.8897;34871.39632000001;91.7196
PARANAPANEMA;2023-02-11;3557.0420160000003;94.8596;276.9352160000003;7.3853
SUDESTE;2023-02-11;9038.414999999999;86.6175;7412.255;71.0336
SUL;2023-02-11;2128.569;53.882;2009.16;50.8593
TELES PIRES;2023-02-11;3744.589;96.3737;2277.342;58.6115
BELO MONTE;2023-02-12;9853.657;109.8299;9663.010999999999;107.705
IGUACU;2023-02-12;3717.7290000000003;84.8409;3624.9510000000005;82.7236
ITAIPU;2023-02-12;4149.321956;103.6838;-1084.3376440000002;-27.0956
MADEIRA;2023-02-12;9033.235;85.1324;5273.953999999999;49.7036
MANAUS-AMAPA;2023-02-12;1635.0810000000001;193.4131;636.162;75.2514
NORDESTE;2023-02-12;14198.94;100.2374;12428.098;87.7362
NORTE;2023-02-12;10830.804;84.9732;7062.988;55.4128
PARANA;2023-02-12;41534.73072;109.2457;34532.34991999999;90.8278
PARANAPANEMA;2023-02-12;3736.9973240000004;99.6586;-1579.1692759999996;-42.1134
SUDESTE;2023-02-12;9012.284;86.3671;7655.677000000001;73.3663
SUL;2023-02-12;2054.2149999999997;51.9998;1953.116;49.4406
TELES PIRES;2023-02-12;3744.2470000000003;96.3649;2088.388;53.7484
BELO MONTE;2023-02-13;9919.738;110.5665;9727.812;108.4272
IGUACU;2023-02-13;3504.3960000000006;79.9725;3372.366;76.9595
ITAIPU;2023-02-13;4336.397884;108.3585;529.7274839999997;13.2369
MADEIRA;2023-02-13;9117.994;85.9312;5663.021000000001;53.3703
MANAUS-AMAPA;2023-02-13;1639.5;193.9358;768.0530000000001;90.8527
NORDESTE;2023-02-13;14091.544000000002;99.4793;13541.003;95.5927
NORTE;2023-02-13;10639.383;83.4714;7003.02;54.9423
PARANA;2023-02-13;41690.20607200002;109.6546;30642.61087200001;80.5969
PARANAPANEMA;2023-02-13;4447.163044;118.5974;547.6086439999999;14.6037
SUDESTE;2023-02-13;8501.158;81.4688;7398.496;70.9017
SUL;2023-02-13;1977.6050000000002;50.0605;1911.1570000000002;48.3785
TELES PIRES;2023-02-13;3674.0029999999997;94.557;2270.492;58.4352
BELO MONTE;2023-02-14;9965.508;111.0766;9772.301;108.9231
IGUACU;2023-02-14;3338.87;76.1951;3280.0519999999997;74.8528
ITAIPU;2023-02-14;4550.251628;113.7023;272.3572279999999;6.8057
MADEIRA;2023-02-14;9111.963;85.8743;6158.166;58.0367
MANAUS-AMAPA;2023-02-14;1642.1180000000002;194.2455;775.982;91.7906
NORDESTE;2023-02-14;14132.535;99.7686;13769.061;97.2027
NORTE;2023-02-14;10353.057;81.225;6763.958;53.0667
PARANA;2023-02-14;42232.95145599999;111.0821;31841.510255999998;83.7503
PARANAPANEMA;2023-02-14;4578.327916;122.0953;-6.858483999999862;-0.1829
SUDESTE;2023-02-14;8225.843;78.8304;7257.966000000001;69.555
SUL;2023-02-14;1969.1789999999999;49.8472;1903.0540000000003;48.1734
TELES PIRES;2023-02-14;3637.385;93.6146;2462.2610000000004;63.3707
BELO MONTE;2023-02-15;10013.826999999997;111.6152;9819.339;109.4474
IGUACU;2023-02-15;3386.556;77.2833;3328.5690000000004;75.96
ITAIPU;2023-02-15;4636.762207999999;115.864;-1460.4665920000002;-36.4943
MADEIRA;2023-02-15;9107.244999999997;85.8299;6280.999000000001;59.1943
MANAUS-AMAPA;2023-02-15;1677.112;198.385;828.42;97.9935
NORDESTE;2023-02-15;14089.112;99.4621;13770.27;97.2112
NORTE;2023-02-15;10062.418;78.9448;6473.530000000001;50.7882
PARANA;2023-02-15;42101.81647199999;110.7372;34310.04507199999;90.2431
PARANAPANEMA;2023-02-15;4798.277320000001;127.961;-2124.9154799999997;-56.6675
SUDESTE;2023-02-15;8032.7699999999995;76.9801;6828.603999999999;65.4403
SUL;2023-02-15;2005.3960000000002;50.764;1945.4629999999997;49.2469
TELES PIRES;2023-02-15;3658.075;94.1471;2570.598;66.1589
BELO MONTE;2023-02-16;9995.518;111.4111;9795.075;109.177
IGUACU;2023-02-16;3803.2700000000004;86.793;3732.691;85.1823
ITAIPU;2023-02-16;5056.612548;126.3553;-1816.0870519999999;-45.3806
MADEIRA;2023-02-16;9149.006000000001;86.2234;6489.19;61.1564
MANAUS-AMAPA;2023-02-16;1742.1960000000001;206.0837;895.801;105.964
NORDESTE;2023-02-16;13933.207999999999;98.3615;13664.604000000003;96.4653
NORTE;2023-02-16;9949.265;78.0571;6360.377;49.9004
PARANA;2023-02-16;41464.625956;109.0613;34981.294155999996;92.0087
PARANAPANEMA;2023-02-16;4995.373496;133.2171;-2974.636104;-79.3279
SUDESTE;2023-02-16;8084.911;77.4798;6904.646000000001;66.169
SUL;2023-02-16;2089.5640000000003;52.8946;2022.554;51.1984
TELES PIRES;2023-02-16;3694.5960000000005;95.087;2837.3489999999997;73.0242
BELO MONTE;2023-02-17;9860.457;109.9057;9666.148;107.7399
IGUACU;2023-02-17;3785.4700000000003;86.3868;3542.79;80.8487
ITAIPU;2023-02-17;6141.48288;153.4642;-2457.33072;-61.4041
MADEIRA;2023-02-17;9232.699999999999;87.0122;6566.1630000000005;61.8818
MANAUS-AMAPA;2023-02-17;1806.079;213.6404;954.062;112.8556
NORDESTE;2023-02-17;13827.474;97.6151;13507.393;95.3555
NORTE;2023-02-17;10074.255;79.0377;6485.367;50.881
PARANA;2023-02-17;40996.14754000002;107.8291;38016.293739999994;99.9914
PARANAPANEMA;2023-02-17;5112.333579999999;136.3362;-4886.82402;-130.3223
SUDESTE;2023-02-17;7920.264;75.9019;6950.500000000001;66.6084
SUL;2023-02-17;2092.546;52.9701;2033.9309999999998;51.4863
TELES PIRES;2023-02-17;3672.408;94.516;2692.572;69.2981
BELO MONTE;2023-02-18;9684.041;107.9394;9488.142;105.7559
IGUACU;2023-02-18;3937.182;89.8489;3415.449;77.9427
ITAIPU;2023-02-18;6949.488624;173.6547;-2897.044176;-72.3917
MADEIRA;2023-02-18;9347.444;88.0936;5065.343;47.7376
MANAUS-AMAPA;2023-02-18;1864.4499999999998;220.5451;814.065;96.2954
NORDESTE;2023-02-18;13720.37;96.859;13276.277;93.7239
NORTE;2023-02-18;10247.499;80.3969;6604.384;51.8148
PARANA;2023-02-18;40213.373056000004;105.7702;40065.58865599999;105.3815
PARANAPANEMA;2023-02-18;5819.38932;155.1921;-5758.51048;-153.5686
SUDESTE;2023-02-18;8603.7;82.4515;7740.4710000000005;74.1789
SUL;2023-02-18;1969.437;49.8538;1807.743;45.7607
TELES PIRES;2023-02-18;3585.3309999999997;92.2749;1998.7530000000002;51.4415
BELO MONTE;2023-02-19;9496.494;105.8489;9286.917;103.513
IGUACU;2023-02-19;3991.768;91.0946;3570.419;81.4792
ITAIPU;2023-02-19;7657.871467999999;191.3559;-3480.4297320000005;-86.9694
MADEIRA;2023-02-19;9476.516;89.31;4590.961;43.2668
MANAUS-AMAPA;2023-02-19;1915.4099999999999;226.5731;785.317;92.8949
NORDESTE;2023-02-19;13631.278;96.23;13134.130000000001;92.7204
NORTE;2023-02-19;10525.244;82.5759;6751.309;52.9675
PARANA;2023-02-19;39574.60172400002;104.0901;39818.721124;104.7322
PARANAPANEMA;2023-02-19;7143.044808;190.4915;-6093.148392;-162.4927
SUDESTE;2023-02-19;9231.433;88.4672;8278.486;79.3349
SUL;2023-02-19;1848.8779999999997;46.802;1664.4360000000001;42.1331
TELES PIRES;2023-02-19;3536.257;91.0119;1635.587;42.0947
BELO MONTE;2023-02-20;9462.595;105.4711;9230.272;102.8816
IGUACU;2023-02-20;4248.226000000001;96.9472;3776.504;86.1822
ITAIPU;2023-02-20;7348.37974;183.6222;-1802.5854599999996;-45.0432
MADEIRA;2023-02-20;9660.094000000001;91.0401;5377.96;50.6838
MANAUS-AMAPA;2023-02-20;1962.7259999999999;232.1701;770.77;91.1741
NORDESTE;2023-02-20;13393.598;94.5521;13022.973;91.9357
NORTE;2023-02-20;10912.751999999999;85.6161;6820.84;53.513
PARANA;2023-02-20;40450.267107999985;106.3933;37975.53950800001;99.8842
PARANAPANEMA;2023-02-20;7029.929152000001;187.4749;-4672.9940480000005;-124.6199
SUDESTE;2023-02-20;8827.269000000002;84.594;8004.17;76.706
SUL;2023-02-20;1892.0409999999997;47.8946;1760.5809999999997;44.5668
TELES PIRES;2023-02-20;3527.766;90.7933;1827.096;47.0236
BELO MONTE;2023-02-21;9480.991000000002;105.6761;9209.468;102.6497
IGUACU;2023-02-21;4497.621;102.6385;1503.831;34.3184
ITAIPU;2023-02-21;6598.016984000001;164.8721;-2810.0726159999995;-70.2185
MADEIRA;2023-02-21;9936.448;93.6446;4882.021;46.0099
MANAUS-AMAPA;2023-02-21;1977.595;233.929;721.322;85.3249
NORDESTE;2023-02-21;13032.077000000001;92.0;12530.396;88.4583
NORTE;2023-02-21;11212.863000000001;87.9707;7099.218;55.697
PARANA;2023-02-21;40964.479491999984;107.7458;36686.963692000005;96.495
PARANAPANEMA;2023-02-21;6648.817524;177.3114;-5706.085076;-152.1705
SUDESTE;2023-02-21;8931.664999999999;85.5945;7884.170999999999;75.5561
SUL;2023-02-21;3163.9040000000005;80.0902;2688.798;68.0635
TELES PIRES;2023-02-21;3570.448;91.8918;1612.7330000000002;41.5066
BELO MONTE;2023-02-22;9700.811;108.1263;9412.756;104.9156
IGUACU;2023-02-22;4898.58;111.7886;3293.2629999999995;75.1543
ITAIPU;2023-02-22;6448.884832;161.1456;-509.86436800000024;-12.7406
MADEIRA;2023-02-22;10158.93;95.7413;5054.53;47.6357
MANAUS-AMAPA;2023-02-22;1971.136;233.1649;784.347;92.7801
NORDESTE;2023-02-22;12621.884;89.1042;12248.671999999999;86.4695
NORTE;2023-02-22;11344.581;89.0041;7640.065;59.9402
PARANA;2023-02-22;41361.156367999996;108.7891;34290.42376800001;90.1915
PARANAPANEMA;2023-02-22;6355.908799999999;169.5;-3471.3584;-92.5745
SUDESTE;2023-02-22;8815.95;84.4855;7591.1410000000005;72.7479
SUL;2023-02-22;4174.504;105.6722;2627.027;66.4998
TELES PIRES;2023-02-22;3654.7030000000004;94.0603;1845.877;47.5069
BELO MONTE;2023-02-23;9819.35;109.4475;9530.712000000001;106.2303
IGUACU;2023-02-23;6004.241;137.0205;4935.918;112.6407
ITAIPU;2023-02-23;6300.0599999999995;157.4267;-782.6415999999999;-19.5567
MADEIRA;2023-02-23;10339.538;97.4434;6080.485000000001;57.3046
MANAUS-AMAPA;2023-02-23;1965.659;232.5171;877.382;103.7852
NORDESTE;2023-02-23;12137.285999999998;85.6832;11756.646999999997;82.9961
NORTE;2023-02-23;11513.865;90.3322;7432.244;58.3098
PARANA;2023-02-23;42009.300572;110.4939;36128.937772;95.0272
PARANAPANEMA;2023-02-23;6016.661427999999;160.4529;-3857.753172;-102.879
SUDESTE;2023-02-23;8591.592;82.3355;7751.369;74.2834
SUL;2023-02-23;3937.755;99.6792;3569.512;90.3576
TELES PIRES;2023-02-23;3768.923;96.9999;2150.9309999999996;55.358
BELO MONTE;2023-02-24;9799.376;109.2249;9512.506000000001;106.0274
IGUACU;2023-02-24;7100.603;162.0402;5676.094999999999;129.532
ITAIPU;2023-02-24;6350.040476;158.6756;-1990.624324;-49.742
MADEIRA;2023-02-24;10428.073999999999;98.2778;6535.522;61.593
MANAUS-AMAPA;2023-02-24;1961.817;232.0626;775.08;91.6839
NORDESTE;2023-02-24;11622.143;82.0465;11310.185;79.8443
NORTE;2023-02-24;11642.557;91.3418;7152.133000000001;56.1121
PARANA;2023-02-24;41526.403260000014;109.2238;37526.35386;98.7027
PARANAPANEMA;2023-02-24;8127.513264;216.7454;-3069.9385360000006;-81.8694
SUDESTE;2023-02-24;8371.764000000001;80.2288;7602.126;72.8531
SUL;2023-02-24;4331.4980000000005;109.6463;3721.449000000001;94.2037
TELES PIRES;2023-02-24;3896.879;100.2931;2325.055;59.8394
BELO MONTE;2023-02-25;9788.197;109.1003;9494.533;105.8271
IGUACU;2023-02-25;7052.125;160.9339;3171.862;72.3839
ITAIPU;2023-02-25;7116.342896000001;177.8241;-2414.6747039999987;-60.3382
MADEIRA;2023-02-25;10412.865999999998;98.1345;4925.46;46.4193
MANAUS-AMAPA;2023-02-25;1967.459;232.73;593.4019999999999;70.1933
NORDESTE;2023-02-25;11270.767;79.566;11045.977000000003;77.9791
NORTE;2023-02-25;11732.661;92.0487;7178.093;56.3158
PARANA;2023-02-25;40396.49193599998;106.2518;38680.798136000005;101.7392
PARANAPANEMA;2023-02-25;10312.786167999999;275.0224;-3009.617432;-80.2608
SUDESTE;2023-02-25;8040.784000000001;77.0569;7383.335999999999;70.7564
SUL;2023-02-25;4082.421;103.3412;2457.866;62.2177
TELES PIRES;2023-02-25;3980.085;102.4346;1970.8329999999999;50.7229
BELO MONTE;2023-02-26;9804.953999999998;109.2871;9490.391;105.7809
IGUACU;2023-02-26;6506.237;148.4764;3163.363;72.1899
ITAIPU;2023-02-26;7532.894668;188.2329;-3082.9625319999996;-77.0375
MADEIRA;2023-02-26;10249.351;96.5935;4668.743;43.9999
MANAUS-AMAPA;2023-02-26;1966.152;232.5754;528.175;62.4776
NORDESTE;2023-02-26;10442.052;73.7157;10202.247;72.0228
NORTE;2023-02-26;11783.345;92.4464;7200.714;56.4933
PARANA;2023-02-26;41018.915664000015;107.889;40978.526064000005;107.7827
PARANAPANEMA;2023-02-26;9125.568668;243.3616;-6162.915531999999;-164.3533
SUDESTE;2023-02-26;7925.817999999999;75.9552;7051.135000000002;67.5729
SUL;2023-02-26;3639.109;92.1194;3107.989;78.6747
TELES PIRES;2023-02-26;4037.3690000000006;103.9089;1920.95;49.4391
BELO MONTE;2023-02-27;9794.275;109.168;9468.384;105.5356
IGUACU;2023-02-27;6085.48;138.8744;4304.441;98.23
ITAIPU;2023-02-27;7742.4152;193.4685;-2586.609999999999;-64.6345
MADEIRA;2023-02-27;10027.129;94.4992;5383.644;50.7373
MANAUS-AMAPA;2023-02-27;1936.2019999999998;229.0326;688.52;81.4448
NORDESTE;2023-02-27;9521.978;67.2204;9297.188;65.6335
NORTE;2023-02-27;11732.886999999999;92.0505;6768.961;53.106
PARANA;2023-02-27;41737.169804;109.7781;42681.390203999996;112.2616
PARANAPANEMA;2023-02-27;7550.149996;201.3482;-6856.729203999999;-182.856
SUDESTE;2023-02-27;8003.702;76.7016;7359.913000000001;70.532
SUL;2023-02-27;3159.4499999999994;79.9774;3047.858;77.1526
TELES PIRES;2023-02-27;4078.24;104.9608;2068.043;53.2248
BELO MONTE;2023-02-28;9988.107;111.3285;9662.640000000001;107.7008
IGUACU;2023-02-28;5898.284;134.6025;4029.094;91.9464
ITAIPU;2023-02-28;7454.138796;186.265;-2566.542004;-64.1331
MADEIRA;2023-02-28;9743.515;91.8263;6009.927000000001;56.6397
MANAUS-AMAPA;2023-02-28;1898.7459999999999;224.602;741.789;87.7459
NORDESTE;2023-02-28;8985.518;63.4333;8859.062;62.5406
NORTE;2023-02-28;11718.236;91.9356;6557.3099999999995;51.4455
PARANA;2023-02-28;42051.04460400002;110.6037;44738.96520400001;117.6735
PARANAPANEMA;2023-02-28;6161.7735999999995;164.3228;-7165.8072;-191.0985
SUDESTE;2023-02-28;7843.259999999999;75.164;6832.962000000001;65.482
SUL;2023-02-28;2749.584;69.6022;2625.002;66.4486
TELES PIRES;2023-02-28;4090.9759999999997;105.2886;2602.344;66.976
BELO MONTE;2023-03-01;10206.744;95.9736;9879.688;92.8983
IGUACU;2023-03-01;6005.258;154.9089;4738.172;122.2237
ITAIPU;2023-03-01;7258.8984;190.8271;-1465.9164;-38.537
